"","sensor_type_id","location_lat","location_long","timestamp","update_ts","deployment_id","event_id","tag_id","sensor_type","local_identifier"
"1",653,-19.06251,15.79771,"07/02/2009 00:01","41:27.6",346406151,3650849894,304884475,"GPS","CM05"
"2",653,-19.06251,15.79771,"07/02/2009 01:00","41:27.6",346406151,3650849895,304884475,"GPS","CM05"
"3",653,-19.05179,15.7792,"07/02/2009 02:00","41:27.6",346406151,3650849896,304884475,"GPS","CM05"
"4",653,-19.05181,15.77918,"07/02/2009 03:00","41:27.6",346406151,3650849897,304884475,"GPS","CM05"
"5",653,-19.04665,15.78088,"07/02/2009 04:00","41:27.6",346406151,3650849898,304884475,"GPS","CM05"
"6",653,-19.04502,15.78772,"07/02/2009 05:00","41:27.6",346406151,3650849899,304884475,"GPS","CM05"
"7",653,-19.04514,15.78716,"07/02/2009 06:00","41:27.6",346406151,3650849900,304884475,"GPS","CM05"
"8",653,-19.03583,15.78101,"07/02/2009 07:00","41:27.6",346406151,3650849901,304884475,"GPS","CM05"
"9",653,-19.03585,15.78101,"07/02/2009 08:00","41:27.6",346406151,3650849902,304884475,"GPS","CM05"
"10",653,-19.01501,15.77034,"07/02/2009 09:01","41:27.6",346406151,3650849903,304884475,"GPS","CM05"
"11",653,-19.01649,15.77128,"07/02/2009 10:00","41:27.6",346406151,3650849904,304884475,"GPS","CM05"
"12",653,-19.01655,15.77124,"07/02/2009 11:00","41:27.6",346406151,3650849905,304884475,"GPS","CM05"
"13",653,-19.01656,15.77124,"07/02/2009 12:00","41:27.6",346406151,3650849906,304884475,"GPS","CM05"
"14",653,-19.01644,15.7715,"07/02/2009 13:00","41:27.6",346406151,3650849907,304884475,"GPS","CM05"
"15",653,-19.01789,15.77219,"07/02/2009 14:00","41:27.6",346406151,3650849908,304884475,"GPS","CM05"
"16",653,-19.01788,15.77219,"07/02/2009 15:00","41:27.6",346406151,3650849909,304884475,"GPS","CM05"
"17",653,-19.01785,15.77216,"07/02/2009 16:00","41:27.6",346406151,3650849910,304884475,"GPS","CM05"
"18",653,-19.01785,15.7721,"07/02/2009 17:00","41:27.6",346406151,3650849911,304884475,"GPS","CM05"
"19",653,-19.01783,15.77215,"07/02/2009 18:00","41:27.6",346406151,3650849912,304884475,"GPS","CM05"
"20",653,-19.01783,15.77207,"07/02/2009 19:00","41:27.6",346406151,3650849913,304884475,"GPS","CM05"
"21",653,-19.01784,15.77207,"07/02/2009 20:00","41:27.6",346406151,3650849914,304884475,"GPS","CM05"
"22",653,-19.0198,15.7691,"07/02/2009 21:00","41:27.6",346406151,3650849915,304884475,"GPS","CM05"
"23",653,-19.0238,15.77471,"07/02/2009 22:00","41:27.6",346406151,3650849916,304884475,"GPS","CM05"
"24",653,-19.03285,15.78781,"07/02/2009 23:00","41:27.6",346406151,3650849917,304884475,"GPS","CM05"
"25",653,-19.03276,15.78783,"08/02/2009 00:00","41:27.6",346406151,3650849918,304884475,"GPS","CM05"
"26",653,-19.04694,15.80072,"08/02/2009 01:00","41:27.6",346406151,3650849919,304884475,"GPS","CM05"
"27",653,-19.04695,15.80073,"08/02/2009 02:00","41:27.6",346406151,3650849920,304884475,"GPS","CM05"
"28",653,-19.04151,15.79732,"08/02/2009 03:00","41:27.6",346406151,3650849921,304884475,"GPS","CM05"
"29",653,-19.03201,15.79836,"08/02/2009 04:00","41:27.6",346406151,3650849922,304884475,"GPS","CM05"
"30",653,-19.02924,15.80014,"08/02/2009 05:00","41:27.6",346406151,3650849923,304884475,"GPS","CM05"
"31",653,-19.02677,15.80129,"08/02/2009 06:00","41:27.6",346406151,3650849924,304884475,"GPS","CM05"
"32",653,-19.03083,15.79857,"08/02/2009 07:00","41:27.6",346406151,3650849925,304884475,"GPS","CM05"
"33",653,-19.03083,15.79859,"08/02/2009 08:00","41:27.6",346406151,3650849926,304884475,"GPS","CM05"
"34",653,-19.03241,15.80232,"08/02/2009 09:00","41:27.6",346406151,3650849927,304884475,"GPS","CM05"
"35",653,-19.02322,15.79956,"08/02/2009 10:00","41:27.6",346406151,3650849928,304884475,"GPS","CM05"
"36",653,-19.02321,15.79955,"08/02/2009 11:00","41:27.6",346406151,3650849929,304884475,"GPS","CM05"
"37",653,-19.02321,15.79957,"08/02/2009 12:00","41:27.6",346406151,3650849930,304884475,"GPS","CM05"
"38",653,-19.01977,15.7938,"08/02/2009 13:00","41:27.6",346406151,3650849931,304884475,"GPS","CM05"
"39",653,-19.01977,15.79381,"08/02/2009 14:00","41:27.6",346406151,3650849932,304884475,"GPS","CM05"
"40",653,-19.02379,15.79948,"08/02/2009 15:00","41:27.6",346406151,3650849933,304884475,"GPS","CM05"
"41",653,-19.02486,15.80326,"08/02/2009 16:01","41:27.6",346406151,3650849934,304884475,"GPS","CM05"
"42",653,-19.02444,15.80335,"08/02/2009 17:00","41:27.6",346406151,3650849935,304884475,"GPS","CM05"
"43",653,-19.02423,15.80336,"08/02/2009 18:00","41:27.6",346406151,3650849936,304884475,"GPS","CM05"
"44",653,-19.02422,15.80334,"08/02/2009 19:00","41:27.6",346406151,3650849937,304884475,"GPS","CM05"
"45",653,-19.02421,15.80332,"08/02/2009 20:00","41:27.6",346406151,3650849938,304884475,"GPS","CM05"
"46",653,-19.02422,15.79752,"08/02/2009 21:00","41:27.6",346406151,3650849941,304884475,"GPS","CM05"
"47",653,-19.01982,15.79619,"08/02/2009 22:00","41:27.6",346406151,3650849944,304884475,"GPS","CM05"
"48",653,-19.00832,15.78427,"08/02/2009 23:00","41:27.6",346406151,3650849946,304884475,"GPS","CM05"
"49",653,-19.00829,15.78428,"09/02/2009 00:00","41:27.6",346406151,3650849950,304884475,"GPS","CM05"
"50",653,-19.01601,15.74091,"09/02/2009 01:00","41:27.6",346406151,3650849954,304884475,"GPS","CM05"
"51",653,-19.01601,15.74091,"09/02/2009 02:00","41:27.6",346406151,3650849958,304884475,"GPS","CM05"
"52",653,-19.01607,15.74062,"09/02/2009 03:00","41:27.6",346406151,3650849962,304884475,"GPS","CM05"
"53",653,-19.01652,15.72563,"09/02/2009 04:00","41:27.6",346406151,3650849966,304884475,"GPS","CM05"
"54",653,-19.01656,15.7256,"09/02/2009 05:00","41:27.6",346406151,3650849970,304884475,"GPS","CM05"
"55",653,-19.01671,15.72554,"09/02/2009 06:00","41:27.6",346406151,3650849975,304884475,"GPS","CM05"
"56",653,-19.01995,15.70961,"09/02/2009 07:00","41:27.6",346406151,3650849978,304884475,"GPS","CM05"
"57",653,-19.01994,15.70961,"09/02/2009 08:00","41:27.6",346406151,3650849982,304884475,"GPS","CM05"
"58",653,-19.02314,15.69777,"09/02/2009 09:00","41:27.6",346406151,3650849987,304884475,"GPS","CM05"
"59",653,-19.01942,15.71608,"09/02/2009 10:00","41:27.6",346406151,3650849990,304884475,"GPS","CM05"
"60",653,-19.01075,15.73285,"09/02/2009 11:00","41:27.6",346406151,3650849994,304884475,"GPS","CM05"
"61",653,-19.00934,15.74999,"09/02/2009 12:01","41:27.6",346406151,3650849999,304884475,"GPS","CM05"
"62",653,-19.01195,15.77257,"09/02/2009 13:00","41:27.6",346406151,3650850002,304884475,"GPS","CM05"
"63",653,-19.01189,15.77256,"09/02/2009 14:01","41:27.6",346406151,3650850009,304884475,"GPS","CM05"
"64",653,-19.01419,15.77283,"09/02/2009 15:00","41:27.6",346406151,3650850010,304884475,"GPS","CM05"
"65",653,-19.01418,15.77283,"09/02/2009 16:00","41:27.6",346406151,3650850014,304884475,"GPS","CM05"
"66",653,-19.01355,15.77241,"09/02/2009 17:00","41:27.6",346406151,3650850018,304884475,"GPS","CM05"
"67",653,-19.00936,15.78557,"09/02/2009 18:00","41:27.6",346406151,3650850022,304884475,"GPS","CM05"
"68",653,-19.00933,15.7855,"09/02/2009 19:00","41:27.6",346406151,3650850026,304884475,"GPS","CM05"
"69",653,-19.00932,15.78548,"09/02/2009 20:00","41:27.6",346406151,3650850030,304884475,"GPS","CM05"
"70",653,-19.00062,15.77155,"09/02/2009 21:00","41:27.6",346406151,3650850034,304884475,"GPS","CM05"
"71",653,-19.00055,15.77147,"09/02/2009 22:00","41:27.6",346406151,3650850038,304884475,"GPS","CM05"
"72",653,-19.00082,15.74199,"09/02/2009 23:00","41:27.6",346406151,3650850043,304884475,"GPS","CM05"
"73",653,-19.00083,15.742,"10/02/2009 00:00","41:27.6",346406151,3650850048,304884475,"GPS","CM05"
"74",653,-19.00082,15.74198,"10/02/2009 01:00","41:27.6",346406151,3650850053,304884475,"GPS","CM05"
"75",653,-19.00448,15.74672,"10/02/2009 02:00","41:27.6",346406151,3650850059,304884475,"GPS","CM05"
"76",653,-19.00447,15.74672,"10/02/2009 03:00","41:27.6",346406151,3650850063,304884475,"GPS","CM05"
"77",653,-19.00538,15.77083,"10/02/2009 04:00","41:27.6",346406151,3650850068,304884475,"GPS","CM05"
"78",653,-18.99307,15.81082,"10/02/2009 05:00","41:27.6",346406151,3650850073,304884475,"GPS","CM05"
"79",653,-19.00331,15.77899,"10/02/2009 06:01","41:27.6",346406151,3650850082,304884475,"GPS","CM05"
"80",653,-19.01052,15.74026,"10/02/2009 07:01","41:27.6",346406151,3650850087,304884475,"GPS","CM05"
"81",653,-19.01055,15.74031,"10/02/2009 08:00","41:27.6",346406151,3650850088,304884475,"GPS","CM05"
"82",653,-19.01055,15.7403,"10/02/2009 09:00","41:27.6",346406151,3650850095,304884475,"GPS","CM05"
"83",653,-19.01069,15.73993,"10/02/2009 10:00","41:27.6",346406151,3650850099,304884475,"GPS","CM05"
"84",653,-19.01069,15.7399,"10/02/2009 11:00","41:27.6",346406151,3650850104,304884475,"GPS","CM05"
"85",653,-19.0137,15.74291,"10/02/2009 12:00","41:27.6",346406151,3650850109,304884475,"GPS","CM05"
"86",653,-19.01371,15.74296,"10/02/2009 13:01","41:27.6",346406151,3650850115,304884475,"GPS","CM05"
"87",653,-19.01373,15.74283,"10/02/2009 14:01","41:27.6",346406151,3650850121,304884475,"GPS","CM05"
"88",653,-19.01371,15.74284,"10/02/2009 15:01","41:27.6",346406151,3650850125,304884475,"GPS","CM05"
"89",653,-19.01376,15.74279,"10/02/2009 17:01","41:27.6",346406151,3650850135,304884475,"GPS","CM05"
"90",653,-19.01375,15.74282,"10/02/2009 18:00","41:27.6",346406151,3650850136,304884475,"GPS","CM05"
"91",653,-19.01325,15.74181,"10/02/2009 19:00","41:27.6",346406151,3650850142,304884475,"GPS","CM05"
"92",653,-19.01323,15.7418,"10/02/2009 20:00","41:27.6",346406151,3650850148,304884475,"GPS","CM05"
"93",653,-19.01642,15.75097,"10/02/2009 21:00","41:27.6",346406151,3650850151,304884475,"GPS","CM05"
"94",653,-19.01642,15.75096,"10/02/2009 22:00","41:27.6",346406151,3650850157,304884475,"GPS","CM05"
"95",653,-19.01615,15.75084,"10/02/2009 23:00","41:27.6",346406151,3650850161,304884475,"GPS","CM05"
"96",653,-19.01615,15.75084,"11/02/2009 00:00","41:27.6",346406151,3650850166,304884475,"GPS","CM05"
"97",653,-19.0106,15.74003,"11/02/2009 01:00","41:27.6",346406151,3650850171,304884475,"GPS","CM05"
"98",653,-19.01059,15.74004,"11/02/2009 02:00","41:27.6",346406151,3650850176,304884475,"GPS","CM05"
"99",653,-19.00957,15.73665,"11/02/2009 03:00","41:27.6",346406151,3650850182,304884475,"GPS","CM05"
"100",653,-19.00957,15.73666,"11/02/2009 04:00","41:27.6",346406151,3650850186,304884475,"GPS","CM05"
"101",653,-19.01576,15.71885,"11/02/2009 05:00","41:27.6",346406151,3650850191,304884475,"GPS","CM05"
"102",653,-19.00606,15.703,"11/02/2009 06:00","41:27.6",346406151,3650850198,304884475,"GPS","CM05"
"103",653,-19.00608,15.70299,"11/02/2009 07:00","41:27.6",346406151,3650850201,304884475,"GPS","CM05"
"104",653,-19.00774,15.70553,"11/02/2009 08:00","41:27.6",346406151,3650850207,304884475,"GPS","CM05"
"105",653,-19.00619,15.70266,"11/02/2009 09:00","41:27.6",346406151,3650850211,304884475,"GPS","CM05"
"106",653,-19.00618,15.70265,"11/02/2009 10:00","41:27.6",346406151,3650850216,304884475,"GPS","CM05"
"107",653,-19.00644,15.70283,"11/02/2009 11:00","41:27.6",346406151,3650850221,304884475,"GPS","CM05"
"108",653,-19.02341,15.69156,"11/02/2009 12:00","41:27.6",346406151,3650850227,304884475,"GPS","CM05"
"109",653,-19.02339,15.69157,"11/02/2009 13:00","41:27.6",346406151,3650850232,304884475,"GPS","CM05"
"110",653,-19.0083,15.69443,"11/02/2009 14:00","41:27.6",346406151,3650850238,304884475,"GPS","CM05"
"111",653,-19.00829,15.69441,"11/02/2009 15:00","41:27.6",346406151,3650850241,304884475,"GPS","CM05"
"112",653,-19.01038,15.69734,"11/02/2009 16:01","41:27.6",346406151,3650850248,304884475,"GPS","CM05"
"113",653,-19.0103,15.69732,"11/02/2009 17:01","41:27.6",346406151,3650850253,304884475,"GPS","CM05"
"114",653,-19.0101,15.69714,"11/02/2009 18:00","41:27.6",346406151,3650850255,304884475,"GPS","CM05"
"115",653,-19.01009,15.69715,"11/02/2009 19:00","41:27.6",346406151,3650850261,304884475,"GPS","CM05"
"116",653,-19.01031,15.69732,"11/02/2009 20:00","41:27.6",346406151,3650850268,304884475,"GPS","CM05"
"117",653,-19.01027,15.70743,"11/02/2009 21:00","41:27.6",346406151,3650850270,304884475,"GPS","CM05"
"118",653,-19.00764,15.69977,"11/02/2009 22:00","41:27.6",346406151,3650850277,304884475,"GPS","CM05"
"119",653,-19.00764,15.69976,"11/02/2009 23:00","41:27.6",346406151,3650850280,304884475,"GPS","CM05"
"120",653,-19.0076,15.69977,"12/02/2009 00:00","41:27.6",346406151,3650850285,304884475,"GPS","CM05"
"121",653,-19.00761,15.69978,"12/02/2009 01:00","41:27.6",346406151,3650850292,304884475,"GPS","CM05"
"122",653,-19.00762,15.69977,"12/02/2009 02:00","41:27.6",346406151,3650850295,304884475,"GPS","CM05"
"123",653,-19.02048,15.69771,"12/02/2009 03:00","41:27.6",346406151,3650850302,304884475,"GPS","CM05"
"124",653,-19.02048,15.69822,"12/02/2009 04:00","41:27.6",346406151,3650850306,304884475,"GPS","CM05"
"125",653,-19.02062,15.69819,"12/02/2009 05:00","41:27.6",346406151,3650850311,304884475,"GPS","CM05"
"126",653,-19.02159,15.6922,"12/02/2009 06:00","41:27.6",346406151,3650850317,304884475,"GPS","CM05"
"127",653,-19.02303,15.69048,"12/02/2009 07:00","41:27.6",346406151,3650850321,304884475,"GPS","CM05"
"128",653,-19.02302,15.69049,"12/02/2009 08:00","41:27.6",346406151,3650850325,304884475,"GPS","CM05"
"129",653,-19.02246,15.69218,"12/02/2009 09:00","41:27.6",346406151,3650850332,304884475,"GPS","CM05"
"130",653,-19.02245,15.69218,"12/02/2009 10:00","41:27.6",346406151,3650850337,304884475,"GPS","CM05"
"131",653,-19.023,15.6914,"12/02/2009 11:00","41:27.6",346406151,3650850340,304884475,"GPS","CM05"
"132",653,-19.02299,15.69138,"12/02/2009 12:00","41:27.6",346406151,3650850346,304884475,"GPS","CM05"
"133",653,-19.01195,15.69533,"12/02/2009 13:01","41:27.6",346406151,3650850352,304884475,"GPS","CM05"
"134",653,-19.00863,15.69602,"12/02/2009 14:00","41:27.6",346406151,3650850356,304884475,"GPS","CM05"
"135",653,-19.00862,15.69605,"12/02/2009 15:01","41:27.6",346406151,3650850363,304884475,"GPS","CM05"
"136",653,-19.00865,15.69601,"12/02/2009 16:01","41:27.6",346406151,3650850369,304884475,"GPS","CM05"
"137",653,-19.00679,15.69868,"12/02/2009 18:00","41:27.6",346406151,3650850374,304884475,"GPS","CM05"
"138",653,-19.0068,15.69867,"12/02/2009 19:00","41:27.6",346406151,3650850378,304884475,"GPS","CM05"
"139",653,-19.01022,15.70735,"12/02/2009 20:00","41:27.6",346406151,3650850386,304884475,"GPS","CM05"
"140",653,-19.022,15.69222,"12/02/2009 21:00","41:27.6",346406151,3650850388,304884475,"GPS","CM05"
"141",653,-19.02206,15.69217,"12/02/2009 22:00","41:27.6",346406151,3650850396,304884475,"GPS","CM05"
"142",653,-19.02245,15.69273,"12/02/2009 23:00","41:27.6",346406151,3650850398,304884475,"GPS","CM05"
"143",653,-19.0249,15.6907,"13/02/2009 00:00","41:27.6",346406151,3650850404,304884475,"GPS","CM05"
"144",653,-19.02225,15.69849,"13/02/2009 01:00","41:27.6",346406151,3650850409,304884475,"GPS","CM05"
"145",653,-19.01715,15.69935,"13/02/2009 02:00","41:27.6",346406151,3650850413,304884475,"GPS","CM05"
"146",653,-19.01712,15.6993,"13/02/2009 03:00","41:27.6",346406151,3650850420,304884475,"GPS","CM05"
"147",653,-19.0172,15.69927,"13/02/2009 04:00","41:27.6",346406151,3650850423,304884475,"GPS","CM05"
"148",653,-19.0172,15.69927,"13/02/2009 05:00","41:27.6",346406151,3650850428,304884475,"GPS","CM05"
"149",653,-19.0073,15.70525,"13/02/2009 06:00","41:27.6",346406151,3650850434,304884475,"GPS","CM05"
"150",653,-19.00729,15.70521,"13/02/2009 07:00","41:27.6",346406151,3650850438,304884475,"GPS","CM05"
"151",653,-19.0185,15.68814,"13/02/2009 08:00","41:27.6",346406151,3650850443,304884475,"GPS","CM05"
"152",653,-19.02266,15.69429,"13/02/2009 09:00","41:27.6",346406151,3650850448,304884475,"GPS","CM05"
"153",653,-19.02018,15.69784,"13/02/2009 10:00","41:27.6",346406151,3650850454,304884475,"GPS","CM05"
"154",653,-19.01348,15.69781,"13/02/2009 11:00","41:27.6",346406151,3650850459,304884475,"GPS","CM05"
"155",653,-19.01343,15.69784,"13/02/2009 12:01","41:27.6",346406151,3650850466,304884475,"GPS","CM05"
"156",653,-19.01225,15.71417,"13/02/2009 13:00","41:27.6",346406151,3650850471,304884475,"GPS","CM05"
"157",653,-19.01207,15.71714,"13/02/2009 14:00","41:27.6",346406151,3650850473,304884475,"GPS","CM05"
"158",653,-19.01408,15.71961,"13/02/2009 15:01","41:27.6",346406151,3650850482,304884475,"GPS","CM05"
"159",653,-19.01916,15.7204,"13/02/2009 16:00","41:27.6",346406151,3650850483,304884475,"GPS","CM05"
"160",653,-19.01917,15.7204,"13/02/2009 17:00","41:27.6",346406151,3650850488,304884475,"GPS","CM05"
"161",653,-19.01003,15.71585,"13/02/2009 18:00","41:27.6",346406151,3650850493,304884475,"GPS","CM05"
"162",653,-19.00642,15.69879,"13/02/2009 19:00","41:27.6",346406151,3650850498,304884475,"GPS","CM05"
"163",653,-19.01209,15.69393,"13/02/2009 20:00","41:27.6",346406151,3650850503,304884475,"GPS","CM05"
"164",653,-19.0121,15.69393,"13/02/2009 21:00","41:27.6",346406151,3650850508,304884475,"GPS","CM05"
"165",653,-19.02162,15.7199,"13/02/2009 22:01","41:27.6",346406151,3650850516,304884475,"GPS","CM05"
"166",653,-19.02162,15.71989,"13/02/2009 23:00","41:27.6",346406151,3650850519,304884475,"GPS","CM05"
"167",653,-19.02993,15.70811,"14/02/2009 00:00","41:27.6",346406151,3650850523,304884475,"GPS","CM05"
"168",653,-19.02992,15.70811,"14/02/2009 01:00","41:27.6",346406151,3650850528,304884475,"GPS","CM05"
"169",653,-19.02994,15.70811,"14/02/2009 02:00","41:27.6",346406151,3650850534,304884475,"GPS","CM05"
"170",653,-19.03384,15.71615,"14/02/2009 03:00","41:27.6",346406151,3650850541,304884475,"GPS","CM05"
"171",653,-19.02581,15.71632,"14/02/2009 04:00","41:27.6",346406151,3650850546,304884475,"GPS","CM05"
"172",653,-19.02549,15.71633,"14/02/2009 05:01","41:27.6",346406151,3650850551,304884475,"GPS","CM05"
"173",653,-19.02689,15.71319,"14/02/2009 06:00","41:27.6",346406151,3650850554,304884475,"GPS","CM05"
"174",653,-19.02483,15.71402,"14/02/2009 07:00","41:27.6",346406151,3650850558,304884475,"GPS","CM05"
"175",653,-19.0247,15.71392,"14/02/2009 08:00","41:27.6",346406151,3650850564,304884475,"GPS","CM05"
"176",653,-19.01958,15.69775,"14/02/2009 09:00","41:27.6",346406151,3650850568,304884475,"GPS","CM05"
"177",653,-19.01958,15.69775,"14/02/2009 10:00","41:27.6",346406151,3650850575,304884475,"GPS","CM05"
"178",653,-19.01958,15.69769,"14/02/2009 11:00","41:27.6",346406151,3650850580,304884475,"GPS","CM05"
"179",653,-19.01783,15.69474,"14/02/2009 12:01","41:27.6",346406151,3650850586,304884475,"GPS","CM05"
"180",653,-19.01784,15.69473,"14/02/2009 13:01","41:27.6",346406151,3650850592,304884475,"GPS","CM05"
"181",653,-19.0086,15.69602,"14/02/2009 14:00","41:27.6",346406151,3650850595,304884475,"GPS","CM05"
"182",653,-19.00861,15.69603,"14/02/2009 15:00","41:27.6",346406151,3650850599,304884475,"GPS","CM05"
"183",653,-19.00861,15.69602,"14/02/2009 16:00","41:27.6",346406151,3650850603,304884475,"GPS","CM05"
"184",653,-19.01156,15.70078,"14/02/2009 17:00","41:27.6",346406151,3650850608,304884475,"GPS","CM05"
"185",653,-19.01155,15.70078,"14/02/2009 18:00","41:27.6",346406151,3650850613,304884475,"GPS","CM05"
"186",653,-19.02674,15.71142,"14/02/2009 19:00","41:27.6",346406151,3650850618,304884475,"GPS","CM05"
"187",653,-19.02673,15.71141,"14/02/2009 20:00","41:27.6",346406151,3650850623,304884475,"GPS","CM05"
"188",653,-19.02673,15.71144,"14/02/2009 21:00","41:27.6",346406151,3650850628,304884475,"GPS","CM05"
"189",653,-19.02565,15.7257,"14/02/2009 22:01","41:27.6",346406151,3650850635,304884475,"GPS","CM05"
"190",653,-19.02409,15.72596,"14/02/2009 23:00","41:27.6",346406151,3650850641,304884475,"GPS","CM05"
"191",653,-19.0241,15.72596,"15/02/2009 00:01","41:27.6",346406151,3650850646,304884475,"GPS","CM05"
"192",653,-19.02379,15.73073,"15/02/2009 01:00","41:27.6",346406151,3650850648,304884475,"GPS","CM05"
"193",653,-19.0283,15.72577,"15/02/2009 02:00","41:27.6",346406151,3650850653,304884475,"GPS","CM05"
"194",653,-19.02827,15.72572,"15/02/2009 03:00","41:27.6",346406151,3650850658,304884475,"GPS","CM05"
"195",653,-19.02866,15.72648,"15/02/2009 04:00","41:27.6",346406151,3650850663,304884475,"GPS","CM05"
"196",653,-19.02864,15.72631,"15/02/2009 05:00","41:27.6",346406151,3650850670,304884475,"GPS","CM05"
"197",653,-19.02865,15.72633,"15/02/2009 06:00","41:27.6",346406151,3650850673,304884475,"GPS","CM05"
"198",653,-19.02828,15.72634,"15/02/2009 07:01","41:27.6",346406151,3650850680,304884475,"GPS","CM05"
"199",653,-19.02943,15.72848,"15/02/2009 08:00","41:27.6",346406151,3650850684,304884475,"GPS","CM05"
"200",653,-19.0294,15.72848,"15/02/2009 09:00","41:27.6",346406151,3650850688,304884475,"GPS","CM05"
"201",653,-19.02852,15.726,"15/02/2009 10:00","41:27.6",346406151,3650850693,304884475,"GPS","CM05"
"202",653,-19.02021,15.69206,"15/02/2009 11:01","41:27.6",346406151,3650850701,304884475,"GPS","CM05"
"203",653,-19.01961,15.69116,"15/02/2009 12:00","41:27.6",346406151,3650850704,304884475,"GPS","CM05"
"204",653,-19.0197,15.69122,"15/02/2009 13:01","41:27.6",346406151,3650850709,304884475,"GPS","CM05"
"205",653,-19.01958,15.69122,"15/02/2009 14:01","41:27.6",346406151,3650850715,304884475,"GPS","CM05"
"206",653,-19.01966,15.69139,"15/02/2009 15:01","41:27.6",346406151,3650850719,304884475,"GPS","CM05"
"207",653,-19.01964,15.69139,"15/02/2009 16:01","41:27.6",346406151,3650850723,304884475,"GPS","CM05"
"208",653,-19.028,15.70059,"15/02/2009 18:00","41:27.6",346406151,3650850732,304884475,"GPS","CM05"
"209",653,-19.03137,15.70674,"15/02/2009 19:01","41:27.6",346406151,3650850737,304884475,"GPS","CM05"
"210",653,-19.03136,15.70673,"15/02/2009 20:00","41:27.6",346406151,3650850740,304884475,"GPS","CM05"
"211",653,-19.03047,15.72251,"15/02/2009 21:00","41:27.6",346406151,3650850744,304884475,"GPS","CM05"
"212",653,-19.02876,15.7229,"15/02/2009 22:00","41:27.6",346406151,3650850749,304884475,"GPS","CM05"
"213",653,-19.02876,15.72292,"15/02/2009 23:00","41:27.6",346406151,3650850754,304884475,"GPS","CM05"
"214",653,-19.03416,15.70987,"16/02/2009 00:01","41:27.6",346406151,3650850763,304884475,"GPS","CM05"
"215",653,-19.03893,15.7394,"16/02/2009 02:00","41:27.6",346406151,3650850770,304884475,"GPS","CM05"
"216",653,-19.03893,15.73938,"16/02/2009 03:00","41:27.6",346406151,3650850775,304884475,"GPS","CM05"
"217",653,-19.03849,15.75141,"16/02/2009 04:00","41:27.6",346406151,3650850781,304884475,"GPS","CM05"
"218",653,-19.04549,15.74636,"16/02/2009 05:00","41:27.6",346406151,3650850787,304884475,"GPS","CM05"
"219",653,-19.02866,15.72631,"16/02/2009 06:00","41:27.6",346406151,3650850796,304884475,"GPS","CM05"
"220",653,-19.02867,15.72631,"16/02/2009 07:00","41:27.6",346406151,3650850799,304884475,"GPS","CM05"
"221",653,-19.02266,15.71773,"16/02/2009 08:00","41:27.6",346406151,3650850805,304884475,"GPS","CM05"
"222",653,-19.03877,15.71445,"16/02/2009 09:00","41:27.6",346406151,3650850811,304884475,"GPS","CM05"
"223",653,-19.03878,15.71447,"16/02/2009 10:00","41:27.6",346406151,3650850817,304884475,"GPS","CM05"
"224",653,-19.03707,15.71896,"16/02/2009 11:01","41:27.6",346406151,3650850826,304884475,"GPS","CM05"
"225",653,-19.03705,15.71897,"16/02/2009 12:01","41:27.6",346406151,3650850830,304884475,"GPS","CM05"
"226",653,-19.037,15.72183,"16/02/2009 13:00","41:27.6",346406151,3650850835,304884475,"GPS","CM05"
"227",653,-19.03693,15.72187,"16/02/2009 14:01","41:27.6",346406151,3650850841,304884475,"GPS","CM05"
"228",653,-19.03696,15.72186,"16/02/2009 15:00","41:27.6",346406151,3650850844,304884475,"GPS","CM05"
"229",653,-19.03699,15.72186,"16/02/2009 16:01","41:27.6",346406151,3650850851,304884475,"GPS","CM05"
"230",653,-19.03696,15.72185,"16/02/2009 17:01","41:27.6",346406151,3650850857,304884475,"GPS","CM05"
"231",653,-19.03696,15.72186,"16/02/2009 18:01","41:27.6",346406151,3650850864,304884475,"GPS","CM05"
"232",653,-19.03697,15.72186,"16/02/2009 19:01","41:27.6",346406151,3650850870,304884475,"GPS","CM05"
"233",653,-19.03716,15.72193,"16/02/2009 20:01","41:27.6",346406151,3650850876,304884475,"GPS","CM05"
"234",653,-19.03717,15.72194,"16/02/2009 21:00","41:27.6",346406151,3650850879,304884475,"GPS","CM05"
"235",653,-19.06068,15.73546,"16/02/2009 22:00","41:27.6",346406151,3650850885,304884475,"GPS","CM05"
"236",653,-19.06068,15.73545,"16/02/2009 23:00","41:27.6",346406151,3650850891,304884475,"GPS","CM05"
"237",653,-19.06067,15.73559,"17/02/2009 00:00","41:27.6",346406151,3650850899,304884475,"GPS","CM05"
"238",653,-19.06068,15.73559,"17/02/2009 01:00","41:27.6",346406151,3650850904,304884475,"GPS","CM05"
"239",653,-19.06786,15.76044,"17/02/2009 02:00","41:27.6",346406151,3650850908,304884475,"GPS","CM05"
"240",653,-19.06727,15.76109,"17/02/2009 03:00","41:27.6",346406151,3650850914,304884475,"GPS","CM05"
"241",653,-19.06725,15.76108,"17/02/2009 04:00","41:27.6",346406151,3650850920,304884475,"GPS","CM05"
"242",653,-19.05954,15.77414,"17/02/2009 05:00","41:27.6",346406151,3650850926,304884475,"GPS","CM05"
"243",653,-19.0743,15.79296,"17/02/2009 06:00","41:27.6",346406151,3650850933,304884475,"GPS","CM05"
"244",653,-19.07431,15.79295,"17/02/2009 07:00","41:27.6",346406151,3650850940,304884475,"GPS","CM05"
